id,name,city_orig,city,neighborhood,rating,rating_count,cost,,cuisine,,
218947,Copper Chimney,"Yelahanka,Bangalore",Bangalore,Yelahanka,4,100+ ratings,₹ 800,800,"North Indian,Mughlai",,
476049,Fresh,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 260,260,"Juices,Beverages",,
59807,Rolls Corner,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.9,20+ ratings,₹ 159,159,Fast Food,,
557492,Sandwich Land,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 100,100,Fast Food,,
374374,Kolkata Rolls Corner,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.5,20+ ratings,₹ 150,150,Snacks,,
558467,Biryani by ITC Master Chef,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 650,650,"Biryani,Kebabs",,
401840,Sardarji Londonwaley,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.4,50+ ratings,₹ 150,150,"Punjabi,Mughlai",,
115821,Green View Multicusine Dhaba Restaurant,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Chinese,South Indian",,
409562,Madras Meal Company,"Yelahanka,Bangalore",Bangalore,Yelahanka,4,50+ ratings,₹ 250,250,"South Indian,Chettinad",,
501212,Chickpet Donne Biriyani Corner Plus,"Yelahanka,Bangalore",Bangalore,Yelahanka,4,50+ ratings,₹ 200,200,"Biryani,Snacks",,
524351,Moksh Bhog,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 199,199,"Indian,Chaat",,
400505,Sip and gossip,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,"Fast Food,Beverages",,
489240,SAMPIGE BIRIYANI,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.2,20+ ratings,₹ 250,250,"North Indian,Kebabs",,
251301,CAFE ARUNACHAL,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.3,100+ ratings,₹ 150,150,Indian,,
31224,Cake Mile- The Pastry Shop,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,Bakery,,
352252,Noor Kitchen,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 270,270,"Indian,Chinese",,
384057,AB s-Absolute Barbecues,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.3,20+ ratings,₹ 400,400,"Barbecue,Biryani",,
522059,Eat Square,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Biryani,Combo",,
337196,MALABAR FOOD COURT ORANGE,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.3,20+ ratings,₹ 200,200,Indian,,
535118,NEW GFC,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"North Indian,Indian",,
419397,KHAWAJA HOTEL,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,Indian,,
31226,Dhaba by Ramanashree,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 1500,1500,"Andhra,Beverages",,
401839,Punjabi Unplugged,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.4,20+ ratings,₹ 150,150,"North Indian,Punjabi",,
401838,Singh Da Punjabi Dhaba,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.5,50+ ratings,₹ 150,150,"North Indian,Mughlai",,
454167,THE THICKSHAKES HEAVEN,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 350,350,"Beverages,Ice Cream",,
434316,KINGS Hot Chinese,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 249,249,Chinese,,
432499,CakeZone,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.9,100+ ratings,₹ 400,400,"Desserts,Bakery",,
562754,Sk tiffen center,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,South Indian,,
565902,Ghee karam,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.4,20+ ratings,₹ 250,250,"South Indian,Fast Food",,
436615,Kachori Chowk,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 400,400,"Rajasthani,North Indian",,
524437,Asha Sweet Center,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.5,100+ ratings,₹ 200,200,"Sweets,Desserts",,
442060,Snoopy paws cafe,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 600,600,"Italian,Desserts",,
167063,Chaska P2B,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,100+ ratings,₹ 250,250,"Punjabi,Italian",,
448601,Lassi Shop,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,Beverages,,
444598,Saiko Sushi House,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,100+ ratings,₹ 600,600,"Sushi,Japanese",,
463082,Hyderabad Biryaani House,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.5,20+ ratings,₹ 350,350,"Hyderabadi,Biryani",,
527952,NEW SAKSHI BAKERS PRIDE,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Bakery,Snacks",,
31330,Huliyappa's Donne Biryani,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,100+ ratings,₹ 250,250,"Biryani,Andhra",,
320733,JUSTBAKE Yelahanka,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,"Bakery,Desserts",,
31219,Kitchen 6,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.7,100+ ratings,₹ 300,300,"Arabian,Biryani",,
380845,Winni Cakes & More,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Indian,Desserts",,
95903,New Kadai Family Restaurant,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.9,100+ ratings,₹ 380,380,"Chinese,North Indian",,
118098,Five star chicken,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"Fast Food,Beverages",,
115809,Andhra Vindu Multicuisine Family Restaurant,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,100+ ratings,₹ 400,400,"Chinese,South Indian",,
565911,BALAJI MESS,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 250,250,"South Indian,Indian",,
498298,Istah Shawarma,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.2,100+ ratings,₹ 250,250,"Arabian,Lebanese",,
505949,Khichdi Express,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,20+ ratings,₹ 300,300,North Indian,,
120284,Verve,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 400,400,"Chinese,South Indian",,
556027,AAAHA The Food Village,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.9,20+ ratings,₹ 100,100,"South Indian,Snacks",,
115925,Chikpet Donne Biryani House,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 250,250,"Andhra,Biryani",,
446773,Costa Coffee,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 450,450,Beverages,,
227564,Chef's Secret,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.8,50+ ratings,₹ 250,250,"Tandoor,North Indian",,
469511,ARABIAN BROASTED CHICKEN,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 400,400,American,,
472915,Cupcake Noggins - Vintage Patisserie,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"Desserts,Snacks",,
31329,Kolkata famous Kati roll,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,Street Food,,
250435,The Irish House,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.4,20+ ratings,₹ 1400,1400,"American,European",,
545256,Modern Food Court,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 100,100,"Snacks,Fast Food",,
551926,Kwality Walls Frozen Dessert and Ice Cream Shop,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.6,20+ ratings,₹ 200,200,"Ice Cream,Desserts",,
93873,Santosh Punjabi Dhaba,"Yelahanka,Bangalore",Bangalore,Yelahanka,4,100+ ratings,₹ 200,200,"Mughlai,North Indian",,
499012,Chaat Street,"Yelahanka,Bangalore",Bangalore,Yelahanka,4,100+ ratings,₹ 200,200,"Jain,Street Food",,
475286,India Sweet House,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.4,20+ ratings,₹ 100,100,Bakery,,
481847,Peppy Parathas & Rolls By Chai Point,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,"Bakery,Beverages",,
84919,Burger King,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,1K+ ratings,₹ 350,350,American,,
571883,KERALA KITCHEN,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"Kerala,South Indian",,
81775,Domino's Pizza,"Yelahanka,Bangalore",Bangalore,Yelahanka,4,100+ ratings,₹ 400,400,Pizzas,,
569690,AMULYA RELAX INN,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 450,450,"Indian,North Indian",,
202058,Krispy Kreme,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.6,100+ ratings,₹ 170,170,"Desserts,Beverages",,
228440,Lingayats Thindi Mane,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,Indian,,
377222,Amma's Pastries,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.2,50+ ratings,₹ 350,350,"Bakery,Desserts",,
490557,THE ADDA,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Biryani,Snacks",,
30588,Shree Mahalakshmi Sweets,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.7,100+ ratings,₹ 200,200,"Sweets,Snacks",,
523170,Mega Biryani,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 400,400,"Biryani,Hyderabadi",,
518806,KOLKATA KATI ROLL CENTER,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,Snacks,,
456775,The Brooklyn Creamery - Healthy Ice Cream,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.7,20+ ratings,₹ 200,200,"Desserts,Ice Cream",,
513355,Pastas By Pizza Hut,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.5,20+ ratings,₹ 300,300,"Pastas,Pizzas",,
571412,HIDE OUT CAFE,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,"Chinese,Fast Food",,
401763,Tandoori garden,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.2,50+ ratings,₹ 300,300,"Indian,Fast Food",,
124341,Kanti Sweets,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.5,100+ ratings,₹ 100,100,Sweets,,
408156,Brahmashri By 2 Coffee,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.7,20+ ratings,₹ 150,150,"South Indian,Fast Food",,
552950,Pizza Cocktail,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 400,400,"Fast Food,Burgers",,
170993,Goli Vada Pav No .1,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.9,100+ ratings,₹ 100,100,"Indian,Snacks",,
203398,Starbucks Coffee,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.3,100+ ratings,₹ 400,400,Beverages,,
402967,Mughal empire restaurant,"Yelahanka,Bangalore",Bangalore,Yelahanka,2.8,20+ ratings,₹ 300,300,"Indian,Mughlai",,
481959,Hotel Bhairava,"Yelahanka,Bangalore",Bangalore,Yelahanka,2.5,20+ ratings,₹ 300,300,"North Indian,Chinese",,
456661,CAFE CHOCOLICIOUS,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 250,250,"Pizzas,Ice Cream Cakes",,
436936,The Lassi Corner,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,"Beverages,Snacks",,
265601,crispycool,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,20+ ratings,₹ 200,200,"Combo,Fast Food",,
570338,VISHNU VAIBHAV,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"South Indian,North Indian",,
453151,Sweet Bake-Cake & Desserts,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.3,20+ ratings,₹ 150,150,Bakery,,
388133,Royal Caffe Basement Adda,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,Beverages,,
248149,TandooriQ,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,Indian,,
578064,Baav's Bistro,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 400,400,"Chinese,Snacks",,
262215,Gosht Dost By Assiz & Sarah,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,100+ ratings,₹ 350,350,"Mughlai,North Indian",,
487003,Daddy's Grillhouse,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Grill,Indian",,
535490,B for Biryani,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 400,400,"Biryani,Indian",,
556075,Zafran biryani,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 2022,2022,"Biryani,North Indian",,
407298,New Ullas Family Restaurant,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"Indian,Biryani",,
488582,Muskan dum biryani,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 160,160,"Biryani,North Indian",,
419367,MATSYA DARSHINI 2,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 650,650,"Indian,Seafood",,
467760,Bangarpet panipuri &chats,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.7,20+ ratings,₹ 150,150,Chaat,,
274795,Mealful Rolls - Meals in a Roll,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.7,20+ ratings,₹ 250,250,"Fast Food,North Indian",,
325284,Nizam's Kitchens,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 450,450,"Biryani,Andhra",,
381979,Samrith Grand,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,Indian,,
527990,Chandra Cafe,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"South Indian,Chinese",,
491863,JAIN CAFE,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"North Indian,Snacks",,
134468,Royal Darbar Family Restaurant,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.2,100+ ratings,₹ 200,200,Indian,,
412617,Curry In A Hurry,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,20+ ratings,₹ 290,290,"Indian,Tandoor",,
219635,Halwai Junction,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,100+ ratings,₹ 150,150,North Indian,,
539620,Gateway cafe,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.5,20+ ratings,₹ 400,400,"Indian,Biryani",,
297529,Chef's Restaurant,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.8,50+ ratings,₹ 200,200,"North Indian,Chinese",,
563935,YASEEN DARBAR,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Chinese,North Indian",,
332911,Pokket Cafe,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"Italian,Continental",,
464256,Polar bear Baglur,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.3,50+ ratings,₹ 350,350,Ice Cream,,
82515,UBQ by Barbeque Nation,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.8,100+ ratings,₹ 300,300,"North Indian,Barbecue",,
549777,Ammas Saviruchi,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 120,120,"North Indian,Chinese",,
134592,New Royal Darbar Hotel,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.3,100+ ratings,₹ 200,200,Indian,,
375053,Paratha Envy,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.3,100+ ratings,₹ 249,249,North Indian,,
514217,Subway,"Yelahanka,Bangalore",Bangalore,Yelahanka,4,50+ ratings,₹ 250,250,"Fast Food,Healthy Food",,
375052,Andhra Gunpowder,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,100+ ratings,₹ 350,350,"Andhra,Biryani",,
252899,The Burger Shop,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,Beverages,,
510571,Mast chicken biryani house,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 450,450,"Biryani,Indian",,
390593,Royal Kolkata Biryani,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.3,100+ ratings,₹ 300,300,"Chinese,Biryani",,
137225,Lassi and more,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 260,260,"Fast Food,Beverages",,
468709,7th Heaven Attur Layout,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,Bakery,,
64676,The Bowl Company,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.2,1K+ ratings,₹ 300,300,"Continental,North Indian",,
549913,99 Juice Bar,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 250,250,"Juices,Beverages",,
556572,Chefs Secret,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"North Indian,Chinese",,
486018,Marmalade Bar and Kitchen,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 800,800,"North Indian,Snacks",,
462289,BEST BRAHMIN CATERING,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.7,20+ ratings,₹ 180,180,South Indian,,
317504,EXPRESS BY AB'S,"Yelahanka,Bangalore",Bangalore,Yelahanka,2.9,20+ ratings,₹ 400,400,"Biryani,North Indian",,
419429,Captain Crispy,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,Fast Food,,
506078,House of Mughals,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Mughlai,Biryani",,
498477,Kenz Biriyani Hut,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Biryani,Kebabs",,
490510,PEPPER KITCHEN,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"Arabian,Chinese",,
249061,MAA BHAGWATI MESS,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.4,50+ ratings,₹ 300,300,"Chinese,Indian",,
64681,homely,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.2,500+ ratings,₹ 200,200,"Home Food,North Indian",,
474164,PAKKA LOCAL,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,Chinese,,
568207,Chaii Dot,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 250,250,"Beverages,Fast Food",,
392420,PS Mistikatha,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.8,20+ ratings,₹ 170,170,"Sweets,Snacks",,
440128,Great Indian Khichdi by EatFit,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,100+ ratings,₹ 200,200,"Home Food,Indian",,
576078,ATHITHI INDIAN RESTAURANT,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,North Indian,,
541070,MATHSYADARSHINI S NEW GFC,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 350,350,"North Indian,Biryani",,
31186,Maa Da Dhaba Express,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.2,500+ ratings,₹ 400,400,"Beverages,Chinese",,
444965,Sharief Bhai,"Yelahanka,Bangalore",Bangalore,Yelahanka,4,500+ ratings,₹ 400,400,"Mughlai,Biryani",,
31187,Maa Da Dhaba,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.2,500+ ratings,₹ 600,600,"Beverages,Biryani",,
506067,Monk s Adda,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"Fast Food,Indian",,
541199,MATHSYADARSHINI'S NEW GFC,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 250,250,"North Indian,Biryani",,
506063,Mallu House,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.6,20+ ratings,₹ 230,230,"Snacks,Seafood",,
567488,Hungry bite,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 230,230,"Biryani,Kebabs",,
455530,Shrins Restobar,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 800,800,"North Indian,Continental",,
153850,Auntie Fung's,"Yelahanka,Bangalore",Bangalore,Yelahanka,4,500+ ratings,₹ 450,450,"Asian,Chinese",,
488533,VENKAESHWARA HOTEL,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,"South Indian,Snacks",,
433629,Paris Waffle Co.,"Yelahanka,Bangalore",Bangalore,Yelahanka,2.8,20+ ratings,₹ 300,300,"Desserts,Snacks",,
440156,Home Plate by EatFit,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,100+ ratings,₹ 200,200,"North Indian,Home Food",,
561828,"Frozen Bottle - Milkshakes, Desserts And Ice Cream","Yelahanka,Bangalore",Bangalore,Yelahanka,4.8,20+ ratings,₹ 250,250,"Beverages,Desserts",,
31290,Polar Bear,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.5,100+ ratings,₹ 250,250,"Ice Cream,Desserts",,
35658,Gokul Veg,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.2,100+ ratings,₹ 400,400,"North Indian,Indian",,
316877,Basmati Express,"Yelahanka,Bangalore",Bangalore,Yelahanka,3,20+ ratings,₹ 300,300,"Biryani,Andhra",,
379584,Annapoorna's Thindi Mane,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,Chinese,,
453468,The Pastry Zone,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.9,100+ ratings,₹ 150,150,Bakery,,
143927,China South,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.5,20+ ratings,₹ 350,350,Chinese,,
453466,SAI SAMRUDDHI GRAND (VEG),"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"South Indian,Chinese",,
514826,BOMBAY VADA PAV CENTER,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 250,250,"Chaat,Snacks",,
510586,Famous Chicken Center,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"Snacks,Biryani",,
523875,Aubree,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.2,50+ ratings,₹ 700,700,"Desserts,Bakery",,
489853,Chikkapet donne biriyani House,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Biryani,Kebabs",,
486343,Thirumala Dreams,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 400,400,"Snacks,Chinese",,
427199,Foodies corner,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,"Continental,Chinese",,
560509,Biryani By Kilo,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.9,100+ ratings,₹ 500,500,"Biryani,Hyderabadi",,
465792,Village Lakeview Gardenia,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"North Indian,Tandoor",,
31289,Rolls on wheels,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,100+ ratings,₹ 300,300,Snacks,,
355141,WarmOven Cakes & Desserts,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.4,50+ ratings,₹ 200,200,"Bakery,Desserts",,
122178,Pethfull,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.9,100+ ratings,₹ 200,200,"North Indian,Italian",,
355145,Cupcake Bliss Cakes & Desserts,"Yelahanka,Bangalore",Bangalore,Yelahanka,4,20+ ratings,₹ 200,200,"Bakery,Desserts",,
557744,Biryani hut,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 399,399,"Biryani,Snacks",,
524973,Hungry Puppet,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,"Fast Food,Snacks",,
355143,Kaati Zone Rolls & Wraps,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.1,50+ ratings,₹ 150,150,Beverages,,
543353,Momo Zone - The Momo Company,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,"Chinese,Tibetan",,
328860,Nandini Cafe Moo mini,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Italian,Pizzas",,
369414,Gourmet Ice Cream Cakes by Baskin Robbins,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 250,250,"Desserts,Ice Cream",,
33109,Taste Of India,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.6,50+ ratings,₹ 400,400,"North Indian,Chinese",,
432651,PATLIPUTRA DHABA,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Indian,Chinese",,
537970,Iceberg Organic Icecreams,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 200,200,Desserts,,
302698,Barbeque Nation,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.9,100+ ratings,₹ 600,600,"North Indian,Barbecue",,
223709,KFC,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.7,1K+ ratings,₹ 400,400,"American,Snacks",,
31270,Prakyathi,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 500,500,"Andhra,Asian",,
464666,64 CHAI BAR,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 150,150,Beverages,,
554199,JC Cafe,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Burgers,Ice Cream",,
239291,Potful - Claypot Biryanis,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.2,100+ ratings,₹ 500,500,"Biryani,Kebabs",,
480911,NEW AMMA PASTRIES NAP,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 100,100,"Bakery,Desserts",,
465631,Ambur Hot Dum Biryani,"Yelahanka,Bangalore",Bangalore,Yelahanka,3.7,50+ ratings,₹ 450,450,"North Indian,South Indian",,
147591,Davangere Benne Dosa,"Yelahanka,Bangalore",Bangalore,Yelahanka,4.3,100+ ratings,₹ 150,150,South Indian,,
519063,JUST BAKE,"Yelahanka,Bangalore",Bangalore,Yelahanka,--,Too Few Ratings,₹ 300,300,"Biryani,Desserts",,
